Subject,SessionDate,SessionTime,Sex,SexNum,Age,NativeLanguage,watch_movies,enjoy_scary_movies,watch_scary_movies,TV_with_screams,know_about_movies_actors,know_video_gmes,play_action_vid_gmes,confid_about_scrms_expt,diff_making_choice_expt,reading_emotions,CambridgeBehaviourScale,Trial,SoundFile2,StimType,Duration_1,Duration_2,Sound_End_Time,ScreamerSex,CorrectAnswer,Stimulus.RESP,ACC,Stimulus.RT,Actual_Latency
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,53,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,1,0.00,8329,1629.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,44,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,2,1.00,4670,655.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,48,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,1,0.00,4180,356.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,43,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,2,1.00,10440,354.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,45,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,5404,628.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,36,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,1,0.00,6395,988.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,51,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,1,0.00,4531,1107.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,14,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,2,1.00,5310,742.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,30,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,2,1.00,4023,903.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,10,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,2,1.00,6027,140.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,23,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,2,1.00,6952,1646.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,59,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4636,654.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,33,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,5208,1226.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,35,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,4673,556.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,8,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,2,1.00,8030,779.00
94,2-Apr-12,11:27:49 AM,Female,0.00,21,Chinese,5,4,4,4,5,1,1,4,3,4,54,4,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,2,1.00,5189,566.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,9,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,6506,579.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,33,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,6101,1490.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,49,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,9278,938.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,17,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,5272,935.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,5,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11697,806.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,42,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,4102,1207.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,59,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,7407,1253.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,10,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,10510,1300.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,51,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,6141,637.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,25,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,10561,1388.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,21,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8861,553.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,18,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,6594,1309.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,45,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,7912,2565.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,24,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,6447,1824.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,58,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5598,260.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,4,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,7665,1621.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,32,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,6325,2055.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,13,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,4935,526.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,29,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,1,1.00,5384,945.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,43,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,1,1.00,5304,1997.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,48,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,7652,1811.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,30,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,4476,1264.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,37,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,4075,660.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,41,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,2,0.00,7813,1835.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,47,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,5453,243.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,50,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,4812,1052.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,12,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,4913,910.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,22,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,1,1.00,11614,937.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,1,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,7236,2054.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,52,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,2,0.00,5745,2302.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,40,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,7153,833.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,39,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6743,1149.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,53,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,2,0.00,7443,2888.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,54,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,4783,1277.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,55,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,18872,2330.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,35,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,2,0.00,5732,1090.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,28,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4492,767.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,60,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,2,1.00,6119,1296.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,20,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,1,0.00,7075,1648.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,7,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,2,1.00,7869,4229.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,8,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,2,1.00,6523,815.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,2,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,2,1.00,6324,3001.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,36,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,1,0.00,9188,1078.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,26,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,1,0.00,6067,2544.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,23,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,7710,1010.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,57,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,1,0.00,7352,3337.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,15,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,1,0.00,5804,1980.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,46,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,1,0.00,11358,1272.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,27,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,6829,2053.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,34,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,1,0.00,8343,2936.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,38,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,2,1.00,4590,1166.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,19,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,7751,3183.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,31,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,1,0.00,7305,4185.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,14,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,2,1.00,7127,1240.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,3,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,8775,3469.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,44,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4902,920.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,11,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,5038,1056.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,6,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,9437,5320.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,56,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,2,1.00,7585,334.00
95,5-Apr-12,11:01:23 AM,Female,0.00,19,English,1,5,1,5,1,1,1,4,2,4,48,16,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,2,1.00,5483,860.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,19,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,6168,241.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,4,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,5750,1139.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,10,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,9154,814.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,3,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,5762,1425.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,22,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11711,820.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,9,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3766,871.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,35,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,7427,1273.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,57,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,10132,922.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,29,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5604,100.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,15,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,10046,873.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,54,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8842,534.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,53,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,8771,3486.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,50,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,5187,-160.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,14,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,5756,1133.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,2,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5676,338.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,16,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,6359,315.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,5,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,5531,1261.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,24,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,5276,867.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,59,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,1,1.00,5125,686.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,20,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,1,1.00,4418,1111.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,58,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,6432,591.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,31,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,3686,474.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,60,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,3850,435.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,56,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,1,1.00,6587,609.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,18,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,6002,792.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,12,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,4744,984.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,46,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,4417,414.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,25,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,1,1.00,11091,414.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,44,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,7206,2024.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,37,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,1,1.00,4257,814.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,23,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,6727,407.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,51,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6162,568.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,26,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,2,0.00,5013,458.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,40,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,5480,1974.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,52,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,16787,245.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,11,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,2,0.00,5447,805.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,47,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4989,1264.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,45,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,1,0.00,5069,246.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,1,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,2,1.00,7305,1878.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,38,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,1,0.00,4223,583.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,17,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,2,1.00,6391,683.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,41,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,1,0.00,3956,633.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,33,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,1,0.00,8658,548.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,34,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,1,0.00,4624,1101.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,28,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,7273,573.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,39,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,2,1.00,4396,381.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,43,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,1,0.00,4443,619.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,55,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,1,0.00,10366,280.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,13,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,5342,566.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,8,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,2,1.00,6291,884.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,42,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,2,1.00,3947,523.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,7,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,5486,918.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,30,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,1,0.00,4322,1202.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,21,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,1,0.00,6040,153.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,27,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,6018,712.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,48,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4437,455.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,32,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4566,584.00
96,5-Apr-12,11:41:12 AM,Male,1.00,19,English,3,2,2,2,2,2,2,4,4,4,58,6,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,4938,821.00
